FIPS,Female_life_Growth,Male_life_Growth,Per_young,Per_old,Per_white,Per_black,Per_hispanic,Per_single_mother,Per_NO_HighSchool,Per_college,Rate_median_income,Percent_divorced,Per_Evangelical_adherent,Per_Evangelical_congregations,Per_Obama,Per_Romney,Per_Rural,Per_diabetic,Per_Obese,Per_Physically_Inactive,Rate_Teen_Birth,Rate_Violent_Crime
17189,3.02,6.48,22.33,17.1,97.8,.92,1.19,5.16,12.89,18.15,53036,17.46,.336232524031737,.414634146341463,.33,.65,73.6,9,31,29,29,516
17191,.039999999999992,2.33,22.34,19.67,98.32,.57,.93,7.98,15.93,12.53,40654,20.85,.828866680893729,.8125,.2,.78,69.9,9,29,28,46,263
17193,.650000000000006,2.88,20.87,20.61,98.15,.86,1.02,6.7,14.71,12.7,43639,19.89,.683984823195986,.611111111111111,.31,.67,62,10,29,33,53, 
17195,1.77,4.25,23.48,17.46,92.5,1.41,10.77,8.24,13.47,15.64,46444,21.37,.310371470581285,.495412844036697,.58,.4,37.3,9,28,31,47,178
17197,3.8,5.69,29.21,9.09,77.29,10.88,15.32,7.3,9.85,31.3,76453,14.07,.148969850764546,.549707602339181,.51,.47,3.9,8,31,25,26,188
17199,.839999999999989,2.48,22.24,16.25,93.18,3.65,1.98,8.41,11.56,21.97,41319,22.92,.628537153518253,.689922480620155,.37,.61,34.8,8,31,32,42,541
17201,2.03999999999999,2.56,25.1,13.55,80.96,12.33,10.67,9.99,14.75,21.16,47597,20.9,.356531749675027,.532142857142857,.52,.46,7.9,10,29,27,50,926
17203,2.27000000000001,4.76000000000001,25.91,14.56,97.37,.64,1.36,5.16,7.03,24.31,66198,15.8,.470474057484136,.602941176470588,.3,.69,54.9,8,29,24,20,37
18001,1.60000000000001,3.39,30.98,13.78,97.17,.39,3.98,5.1,16.02,13.33,46549,16.56,.708087661855337,.810810810810811,.29,.69,53.7,9,33,25,31, 
18003,1.68000000000001,4.88,27.04,11.76,80.13,11.77,6.35,9.46,11.13,26.26,49767,18.71,.460034235105868,.627848101265823,.41,.58,11.9,10,33,26,44,257
18005,.600000000000009,3.17999999999999,25.39,13.71,91.09,1.72,5.9,7.34,10.99,27.16,53692,19.74,.568243111107798,.663793103448276,.36,.62,33.7,11,31,27,54,114
18007,2.38,2.15000000000001,25.93,15.71,97.52,1.09,4.29,5.81,10.82,15.09,47240,22.05,.159804515120724,.32,.32,.65,100,12,33,34,36, 
18009,.429999999999993,1.91,23.15,17.72,97.96,.33,.9,8.81,13.58,10.51,40214,21.02,.433019993707584,.6,.41,.57,50.6,12,33,30,51,94
18011,1.78999999999999,5.43000000000001,28.3,11.62,95.47,1.03,2.3,5.62,6.69,39.36,68284,16.09,.414922774743102,.571428571428571,.3,.68,34.4,9,30,30,23,22
18013,1.16,3.53,20.92,17.06,97.68,.39,1.02,5.18,11.46,22.86,50503,22.13,.462576842636695,.6,.4,.57,100,12,30,26,22,61
18015,.829999999999998,3.37,24.36,15.71,97.97,.48,3.35,4.59,11.04,14.4,49232,18.39,.342399626274947,.463414634146341,.34,.64,81.4,11,32,27,28,72
18017,.840000000000003,3.05,25.88,14.79,91.12,1.85,12.08,7.53,16.48,14.26,42679,20.9,.395700250011273,.597222222222222,.2,.77,44.7,11,34,29,48,105
18019,.930000000000007,5.23,23.75,12.67,88.28,6.91,4.6,9.05,14.23,18.48,49130,23.33,.499884414893548,.558823529411765,.44,.54,20.5,9,31,32,49,376
18021,1.50999999999999,4.20999999999999,24.39,15.09,97.91,.16,1.1,5.83,12.36,14.34,46916,19.68,.641493241793607,.571428571428571,.33,.65,60.9,11,36,30,43,439
18023,1.69,2.91,26.9,14.23,94.1,.31,12.85,8.26,17.75,13.13,48352,23.19,.366061705989111,.571428571428571,.33,.64,49.8,13,29,27,53,121
18025,1.05,2.03999999999999,23.57,15.01,97.12,1.11,.53,7.92,18.87,12.55,40354,22.62,.671890351589688,.666666666666667,.44,.53,100,11,37,31,43,262
18027,1.08,2.66,28.66,14.05,96.12,.45,4.1,6.42,24.62,11.77,45231,20.15,.643096077492844,.719101123595506,.24,.75,60.3,11,33,27,47,117
18029,3.25999999999999,5.42999999999999,25,12.95,97.59,.63,1.06,6.4,11.32,17.69,57146,19.33,.258766926243738,.394366197183099,.29,.69,53.1,11,34,29,36,108
18031,1.85000000000001,3.48,25.27,14.54,97.4,.43,1.55,7.91,15.2,13.78,47810,20.41,.23064182194617,.4,.29,.69,53.8,10,31,25,48, 
18033,.690000000000012,3.47,26.55,12.74,97.8,.14,2.47,6.9,11.97,15.39,47099,20.56,.484292492539865,.631578947368421,.33,.65,42.3,10,31,27,46, 
18035,1.13,2.55,20.08,14.46,89.34,5.32,1.84,7.53,14.88,22.23,38730,19.32,.48940627851181,.624203821656051,.5,.47,22.8,10,33,30,25,321
18037,1.48,5.44,25.27,14.32,97.65,.45,5.81,5.92,14.44,19.67,53997,17.14,.127439286084078,.491228070175439,.35,.63,49.2,10,32,25,31,104
18039,2.77,4.45999999999999,28.57,11.77,84.62,5.62,13.89,8.96,20.07,17.88,47308,17.88,.641856119588913,.775510204081633,.36,.62,20.6,9,29,26,58,135
18041,-1.16,2.61,24.01,16.3,96.75,1.43,.97,7.74,23.09,8.69,35802,25.14,.521607101144592,.647058823529412,.4,.57,36.8,11,34,32,61, 
18043,.909999999999997,3.59999999999999,24.14,12.67,91.54,4.56,2.65,10.47,12.28,21.7,52803,21.45,.483354238628194,.548387096774194,.42,.56,20.3,10,31,25,40,179
18045,.329999999999998,2.89999999999999,24.02,17.34,96.92,.4,1.95,7.15,16.33,10.86,44802,22.07,.667992138421128,.631578947368421,.31,.66,66,12,29,30,49, 
18047,1.34,3.51000000000001,25.93,14.15,98.39,.09,.82,5.07,15.18,16.85,52234,16.18,.248095443438264,.476190476190476,.28,.7,88.9,12,29,26,31,44
18049,.300000000000011,2.95999999999999,24.98,15.87,95.33,.98,4.18,6.29,14.23,13.45,42330,20.36,.420835597717504,.5625,.32,.65,64.9,11,32,27,52,259
18051,.670000000000002,3.83000000000001,24.07,15.38,95.32,2,1.39,5.58,10.62,14.37,48171,20.22,.265425364268917,.417910447761194,.33,.64,53.6,10,28,28,39,87
18053,.970000000000013,1.33,21.85,16.07,88.93,6.99,3.55,9.53,16.03,16.27,39377,21.63,.532497544788762,.561538461538462,.38,.6,28.9,12,30,33,42,176
18055,.670000000000002,2.53999999999999,23.8,15.75,97.9,.3,1.01,7.39,15.24,10.96,43869,20.48,.611269317384122,.670454545454545,.33,.65,74.8,13,31,29,47,43
18057,4.47999999999999,5.62,30.18,8.46,89.08,3.26,3.37,5.98,3.97,54.44,84449,13.45,.391646970221082,.636842105263158,.32,.66,5.6,8,22,19,15,60
18059,1.56,4.37,26.3,12.48,95.25,2.07,1.76,7.08,8.25,24.79,62184,17.47,.600848088937597,.62962962962963,.28,.69,30.4,10,28,24,29,51
18061,1.56,2.84,23.53,13.49,97.38,.54,1.54,5.69,12.49,14.78,52263,17.84,.350252525255363,.402439024390244,.37,.6,85.8,11,30,29,34,54
18063,3.59,4.86,27.47,10.54,90.99,4.7,2.89,6.99,6.65,31.63,68192,16.08,.533222677386121,.612903225806452,.32,.67,17.8,9,34,24,21,156
18065,.920000000000002,2.73999999999999,22,16.1,95.91,1.37,1.46,6.77,15.46,13.91,40519,23.14,.615908221358818,.657894736842105,.4,.57,42.9,10,31,31,41,45
18067,1.12,3.47999999999999,23.78,15.99,88.82,7.18,2.66,8.53,12.88,19.72,45022,20.71,.598061574797405,.63768115942029,.42,.56,21.5,11,34,32,49,257
18069,2.47,2.66,23.8,14.48,97.32,.47,1.73,6.5,11.8,15.59,47137,19.33,.477311123164682,.602564102564103,.29,.69,51,12,35,31,29,115
18071,.600000000000009,2.14,24.86,14.23,95.56,.25,5.53,7.56,15.01,13.39,45666,22.17,.703742009736645,.670454545454545,.35,.62,43.7,10,31,33,58,280
18073,.929999999999993,2.75,25.64,13.86,97.58,.78,5.07,6.28,12.47,14.31,55509,15.74,.407277587593166,.728813559322034,.36,.62,68,11,32,30,35, 
18075,.429999999999993,1.91,27.03,15.2,97.3,1.02,2.68,6.62,15.36,9.5,40144,21.94,.40059811774071,.552238805970149,.39,.59,55.7,11,35,32,45,81
18077,-.140000000000001,2.33,22.81,14.13,95,1.87,2.26,8.97,15.75,18.19,43635,22.18,.386819688932736,.454545454545455,.44,.54,45.1,10,31,31,37, 
18079,.170000000000002,1.58,26.46,12.37,97.54,.44,1.92,9.94,15.86,8.05,44815,21.71,.458448404961823,.480769230769231,.37,.6,60.2,10,30,29,69,195
18081,2.79000000000001,4.94,26.53,12.15,93.99,1.43,2.98,6.81,9.26,26.35,62754,18,.639592268730879,.705035971223022,.3,.68,13.9,10,29,28,35,226
18083,.959999999999994,2.29000000000001,21.57,15.71,94.76,2.73,1.6,6.89,14.87,14.57,40391,21.14,.3721862807798,.48780487804878,.35,.63,36.2,10,32,34,42,77
18085,2.38,3.28,25.86,13.15,92.48,.82,7.22,6.05,15.55,20.14,51141,17.5,.602984703235502,.701492537313433,.23,.75,46.6,10,33,27,42,70
18087,1.09,3.42,34.45,11.44,95.35,.13,3.6,5.98,39.48,10.39,47057,14.15,.842342918495134,.83448275862069,.31,.67,91.6,9,30,25,26,43
18089,3.19,4.16000000000001,25.82,13.24,62.36,25.45,16.31,11.04,13.54,19.49,49443,20.77,.356933553654799,.51252408477842,.65,.34,4,12,34,30,45,421
18091,1.45,2.69,22.93,14.08,85.14,10.71,5.28,8.84,14.46,17.05,46934,21.45,.312178778518271,.553333333333333,.55,.43,35.6,11,31,26,49,197
18093,2.02,1.53,23.49,16.28,97.45,.53,1.27,7.14,17.8,12.9,43195,21.9,.588492750980213,.65979381443299,.32,.65,58.4,13,29,30,51,115
18095,1.16,2.19999999999999,23.16,15.25,88.36,6.39,3.06,9.09,13.19,16.77,44035,24.35,.528451665108911,.633507853403141,.47,.51,23.1,12,37,34,48,205
18097,1.99000000000001,3.76000000000001,25.13,10.68,64.8,26.29,8.86,11.82,15.75,27.09,43197,21.57,.374087715531302,.557077625570776,.6,.38,.6,10,30,26,60,1146
18099,.439999999999998,2.94,26.94,14.28,92.4,.72,8.37,6.83,15.74,16.8,48536,19.2,.570253349564034,.706521739130435,.35,.63,63.3,9,29,29,38,67
18101,1.08,2.66,24.17,15.64,98.11,.16,.45,4.41,17.82,9.46,43592,21.21,.379482590963682,.647058823529412,.28,.69,72.3,10,30,31,45,137
18103,1.28,3.99000000000001,23.97,13.93,91.03,4.32,2.47,6.29,17.11,9.48,39746,22.36,.450880120579211,.515625,.33,.64,46.5,11,32,31,46,84
18105,1.81,5.01000000000001,16.32,10.09,88.07,3.37,2.92,6.31,8.47,42.46,38524,14.55,.405395294245611,.625,.57,.4,21.2,9,26,22,13,307
18107,1.71000000000001,2.49000000000001,23.99,15.39,96.31,.87,4.21,6.56,12.65,17.96,47929,18.94,.446175965864292,.585365853658537,.3,.68,52.8,11,31,31,50,183
18109,1.20999999999999,2.62,25.36,12.82,97.74,.27,1.25,7.2,14.47,15.02,56315,18.05,.635069906790945,.705882352941177,.28,.69,49.1,10,31,28,40, 
18111,.559999999999988,2.54000000000001,23.41,16.13,96.64,.25,4.58,6.55,13.23,8.08,48108,22.54,.329903683139236,.416666666666667,.39,.58,100,11,31,30,34,78
18113,.389999999999986,2.8,26.94,12.29,96.37,.15,9.49,7.68,17.78,12.67,47768,18.37,.489961127534538,.576923076923077,.32,.66,68,10,31,28,50,52
18115,.740000000000009,2.41,21.5,16.17,97.37,.95,1.28,6.08,17.41,12.83,50795,20.16,.606130398489017,.545454545454545,.35,.62,100,11,30,29,31, 
18117,1.05,2.03999999999999,24.75,15.49,97.18,1.39,.95,5.77,20.32,12.24,37618,22.83,.559738700891002,.578125,.38,.6,83.5,12,33,37,42, 
18119,-.930000000000007,1.59999999999999,23.35,14.51,97.9,.54,.92,7.25,18.26,9.15,43553,22.31,.578596108387889,.64,.35,.62,100,11,36,31,45, 
18121,1.73,2.21000000000001,21.41,15.75,96.27,1.46,1.13,6.35,19.23,13.86,42441,23.44,.644163023911532,.5625,.32,.65,75,11,29,33,38,52
18123,-.200000000000003,5.69999999999999,21.34,15.3,95.94,1.97,.93,6.15,17.91,8.85,45808,21.77,.109442418735575,.272727272727273,.55,.43,55,9,33,30,48,120
18125,.670000000000002,3.83000000000001,22.44,16.56,98.12,.1,1.14,5.53,15.98,10.15,40525,22.26,.42964151952916,.59375,.36,.61,100,11,31,30,44, 
18127,2.01000000000001,3.63,24.34,12.25,92.54,2.94,8.16,7.55,8.37,25.54,62394,18.32,.361062749067303,.67910447761194,.51,.47,20.8,10,30,26,22,190
18129,3.55,3.5,23.93,14.03,96.73,1.08,.97,7.43,10.64,19.79,57757,17.97,.236167794766969,.375,.37,.61,66.8,11,31,28,27, 
18131,.300000000000011,2.95999999999999,24.87,16.46,97.32,.41,2.23,3.47,14.71,15.25,45029,18.09,.495200872373719,.538461538461538,.35,.62,80.9,11,34,28,42,254
18133,2.16,3.31999999999999,21.07,13.34,93.83,4,1.63,7.13,14.13,16.67,50165,18.81,.50678064377516,.611940298507463,.33,.65,64.8,11,31,30,31,81
18135,.47999999999999,3.12,24.55,16.88,96.64,.23,2.85,7.76,14.67,11.24,41544,23.46,.399605793415467,.48,.37,.61,61.9,12,35,38,46,76
18137,.799999999999997,4.68000000000001,26.68,14.54,97.94,.41,1.56,6.63,14.17,15.11,49358,19.26,.173485134825216,.421875,.3,.68,83.2,9,31,31,41,111
18139,1.33,3.25999999999999,25.24,15.81,97.29,.93,1.04,6.33,14.71,14.84,47102,18.92,.465054769510577,.638297872340426,.32,.66,61.2,12,32,32,45,86
18141,1.97999999999999,3.53,24.74,13.23,79.72,12.55,7.11,9.48,12.54,26.23,45183,19.9,.157585437480925,.512820512820513,.51,.47,9,10,30,27,41,408
18143,-1.2,1.28,24.12,13.28,98.02,.43,1.37,9.31,24.01,10.14,40532,22.76,.611579114463767,.618181818181818,.46,.52,52.7,12,29,32,63,372
18145,1.17,3.02,24.67,13.82,94.75,.85,3.53,8.2,14.2,15.03,52156,21.75,.299851227840168,.46969696969697,.32,.66,52,11,36,33,45,110
18147,2.52000000000001,3.79000000000001,23.82,15.02,96.81,.73,2.29,2.91,14.31,15.4,54348,16.6,.212061098523837,.403846153846154,.41,.57,100,11,31,26,32, 
18149,.129999999999995,2.01000000000001,24.2,15.59,96.49,.52,3.12,9.06,20.67,11.28,38961,21.47,.45523429292097,.666666666666667,.44,.54,82.4,12,33,35,52,201
18151,2.03,5.29000000000001,23.15,14.43,92.8,.61,2.9,6.74,9.82,19.91,48502,16.32,.440965931030386,.641509433962264,.35,.62,67.2,12,32,28,41,84
18153,.659999999999997,1.96000000000001,21.18,14.83,94.45,3.94,2.35,4.34,14.08,13.41,47640,21.26,.588685639558241,.576271186440678,.38,.59,79,9,31,33,48,73
18155,.740000000000009,2.41,25.26,14.16,98.86,0,1.15,7.83,22.47,8.94,43628,21.79,.457444263597162,.464285714285714,.42,.55,100,11,28,28,36, 
18157,2.35000000000001,5.52,20.62,9.32,85.53,4,7.35,7.01,9.54,35.76,43485,14.51,.34904775179894,.568345323741007,.47,.51,14.5,8,28,24,25,248
18159,1.33999999999999,4.14,23.22,16.93,98.83,.14,1.97,6.25,10.87,15.26,53543,19.42,.491152664852987,.65625,.33,.65,61.6,11,31,30,39,86
18161,1.34,3.51000000000001,24.41,14.77,96.9,.56,.53,6.79,13.89,16.98,43912,16.32,.418890969789369,.588235294117647,.33,.65,100,11,33,26,46, 
18163,1.20999999999999,3.73999999999999,22.22,14.37,86.86,8.98,2.09,8.91,12.1,21.94,43334,22.24,.430634452346599,.542452830188679,.44,.54,9.2,10,29,28,43,300
18165,.439999999999998,3.86,23.27,16.64,98.49,.11,.81,6.34,12.15,13.76,43856,23.49,.400908154914333,.473684210526316,.45,.52,60.4,13,31,28,44,126
18167,.980000000000004,3.06,21.3,13.43,88.26,6.76,2.28,8.81,14.3,21.1,39534,21.57,.493621043753337,.549668874172185,.49,.49,23.8,9,33,28,42,308
18169,1.14999999999999,2.47,22.82,17.9,96.24,.77,2.08,6.72,13.93,17.14,44242,17.56,.531513006885998,.625,.31,.67,50,11,36,27,35,101
18171,2.38,2.15000000000001,23.84,15.98,97.81,.07,.96,5.17,18.15,13.73,49615,19.29,.525761641137112,.5,.35,.63,77.1,12,30,31,32, 
18173,2.35000000000001,4.85000000000001,25.92,13.18,95.15,.9,1.62,5.51,8.41,25.13,63446,16.28,.55554742457732,.617647058823529,.36,.62,29.3,11,32,24,27,232
18175,-1.52,1.33,25.31,13.31,98.38,.44,1.03,7.7,21.31,10.33,39879,22.77,.619897394406656,.657534246575342,.36,.61,76.8,10,30,33,43, 
18177,.790000000000006,2.84999999999999,23.02,16.26,90.7,3.44,2.59,10.29,17.83,16.6,40427,23.63,.498751644618866,.603305785123967,.42,.56,33,9,28,29,52,243
18179,2.52,4.19,24.91,15.7,97.9,.58,2.02,7.52,10.84,14.36,48154,18.27,.701934821523371,.576923076923077,.27,.72,50.6,10,32,27,24,31
18181,1.17,5.13000000000001,24.18,17.12,97.66,.23,6.83,6.81,12.16,15.07,47752,19.1,.328632956214095,.509803921568627,.37,.6,68,10,34,29,45,27
18183,1.64,3.7,24.62,13.79,97.24,.43,1.54,5.46,9.41,15.56,51666,19.82,.522868632707775,.650793650793651,.29,.68,71.2,9,33,21,32,46
19001,1.11999999999999,3.21000000000001,22.54,21.2,97.9,.52,.61,3.07,9.07,14.29,47623,19.97,.428715974922625,.315789473684211,.45,.53,100,11,31,31,23,53
19003,.299999999999997,3.11,21.32,22.47,96.67,.24,2.35,4.16,10.05,17.21,44389,18.89,.152363034125499,.266666666666667,.47,.51,100,9,33,27,29,422
19005,1.14,5.25999999999999,23.06,19.35,95.69,.34,5.16,3.72,12.35,15.28,47096,18.47,.0555495329002184,.256410256410256,.51,.47,74,10,29,24,35,19
19007,1.19,3.09999999999999,22.67,20.1,97.21,.67,1.25,5.33,13.51,15.29,35230,23.52,.330255901854541,.588235294117647,.47,.51,58.3,9,30,31,49,301
19009,1.11999999999999,3.21000000000001,22.49,23.22,98.68,.1,1.14,5.69,12.15,14.96,41840,21.47,.246737996561786,.315789473684211,.47,.52,100,10,33,29,31,75
19011,1.38,4.2,25.59,15.18,97.37,.19,1.01,6.7,7.77,17.78,55810,15.68,.366752947340075,.372549019607843,.49,.5,80.7,8,31,26,19,55
19013,2.02,3.69,21.53,13.85,85.93,8.99,3.64,8.08,10.83,25.21,44567,16.32,.204905194494094,.466666666666667,.59,.4,13.5,9,29,23,30,528
19015,.290000000000006,2.25,24.03,15.82,97.78,.99,1.88,5.07,7.84,20.54,51582,20.59,.245295774647887,.458333333333333,.55,.42,50.6,8,34,28,27,255
19017,3.12,4.8,22.71,16.98,97.34,.71,.92,4.33,6.48,27.39,58372,15.03,.180618719124263,.458333333333333,.51,.48,64.5,8,27,24,12,372
19019,.840000000000003,4.16,27.05,15.3,97.7,.82,1.07,5.54,9.16,18.17,54879,16.51,.230690916469322,.509090909090909,.56,.42,68.5,9,29,27,26,72
19021,1.90000000000001,3.49000000000001,24.97,15.46,82.74,2.26,22.13,6.66,21.32,22.38,46145,18.86,.306244966820014,.4375,.44,.54,43.9,8,29,28,46,237
19023,2.70999999999999,3.87,23.2,19.88,98.51,.28,.84,5.06,11.1,14.28,50052,18.3,.208482464951123,.387755102040816,.44,.54,100,8,26,28,23,36
19025,1.17999999999999,4.92,20.68,23.54,97.57,.89,.95,5.8,8.51,18.65,44331,19.4,.189354246245028,.277777777777778,.43,.55,100,10,31,30,31,65
19027,1.72,3,24.91,18.79,97.3,.22,1.49,6.08,10.54,17.89,48038,18.13,.181945131244031,.391304347826087,.46,.53,52,8,31,30,26,50
19029,1.23999999999999,3.93000000000001,22.64,21.02,97.44,.99,1.57,7.02,8.17,15.66,41444,21.77,.278386576617765,.333333333333333,.4,.59,53.6,8,36,28,41,145
19031,2.83,4.48,24.31,16.79,97.59,.07,1.42,5.87,7.68,19.12,57004,18.93,.123364327501591,.3125,.51,.47,83.4,9,33,25,19,101
19033,.390000000000001,3.87,21.41,18.08,95.07,1.17,3.81,6.35,8.29,21.51,45973,20.79,.229466675842647,.422535211267606,.56,.43,20.6,10,27,25,30,100
19035,1.41,3.53999999999999,21.43,21.72,96.43,.36,2.05,4.68,7.86,19,45668,19.61,.272753721246156,.4375,.41,.57,61.4,9,26,24,31,246
19037,2.70999999999999,3.87,23.93,19.01,97.75,.09,1.88,4.55,11.6,14.38,42098,17.29,.107191034554322,.214285714285714,.55,.44,73.5,9,31,28,22, 
19039,1.3,2.52,25.18,17.4,97.78,.54,9.02,7.19,13.22,13.15,45610,23.48,.330673357739295,.64,.49,.48,48.1,8,30,30,51,139
19041,1.91,3.28,23.19,18.45,96.8,.53,2.66,7.83,7.59,18.3,45462,20.82,.259397071006333,.361111111111111,.4,.58,34.3,8,30,28,32,46
19043,3.22,4.76000000000001,23.11,19.16,97.45,.48,1.52,5.04,9.07,15.34,46644,17.92,.09444363424238,.3,.53,.46,96.6,8,29,31,20,49
19045,.420000000000002,3.59999999999999,23.79,16.67,93.99,2.74,2.5,6.95,10.31,16.43,48063,21.1,.200701043120487,.30379746835443,.61,.38,32.2,9,30,30,43,408
19047,.679999999999993,3.22999999999999,26.3,16.64,91.65,.54,22.44,6.01,21.63,15.32,45423,15.22,.544723766972684,.487179487179487,.45,.53,51.8,9,32,33,38,70
19049,2.89,6.72,28.86,9.79,92.61,1.28,6.14,6.24,6.71,41.11,71691,15.42,.256588121714878,.4625,.43,.55,30.6,8,30,23,24,154
19051,1.17,4.30000000000001,28.91,17.31,98.54,.21,.97,2.08,16.52,16.03,46651,16.46,.494199871797523,.730769230769231,.4,.57,100,9,31,30,26,174
19053,1.3,2.52,22.52,18.01,95.69,2.15,1.98,6.05,15.76,16.78,34185,17.82,.48695890972817,.533333333333333,.47,.51,100,8,29,27,28, 
19055,3.35000000000001,6.8,25.25,16.6,98.65,.19,1.25,4.34,9.9,14.22,49375,18.91,.0606260411431922,.161290322580645,.49,.49,71.5,8,33,29,23,228
19057,1.56,5.30000000000001,23.14,17.56,91.87,4.84,2.71,8.9,9.63,18.29,43111,21.57,.239612386104028,.417910447761194,.58,.4,26.7,10,34,30,50,519
19059,3.48,4.63,18.97,22.11,97.87,.9,.99,4.27,6.75,27,52704,17.95,.162089671916299,.384615384615385,.4,.58,35,9,27,23,26,46
19061,3.06999999999999,5.34999999999999,23.81,15.18,94.58,1.43,1.94,5.78,9.55,25.53,49663,15.44,.087646230071374,.32967032967033,.57,.42,27,8,27,21,27,346
19063,1.04000000000001,4.40000000000001,23.41,18.84,94.5,1.07,6.76,5.85,12.33,16.66,44357,17.8,.113277048827705,.285714285714286,.45,.54,39.9,9,31,29,32,187
19065,1.59,4.47,22.69,19.52,97.2,.84,1.71,4.95,10.81,16.86,42108,18.83,.12694642930879,.380952380952381,.55,.43,70.6,8,33,26,28,162
19067,1.45999999999999,6.08,24.02,19.87,96.11,1.37,1.87,5.77,8.99,16.08,42247,20.31,.13079849344397,.361111111111111,.57,.42,52.7,9,30,26,35,68
19069,1.63000000000001,3.84999999999999,23.63,19.29,92.48,.21,10.42,5.38,16.92,15.12,46461,18.59,.195589941972921,.3,.44,.54,60.2,10,33,28,41, 
19071,.700000000000003,3.23999999999999,23.14,19.29,96.96,.51,2.27,5.89,8.61,18.05,49934,20.46,.166197715934079,.269230769230769,.45,.54,100,9,32,32,37,154
19073,1.22,4.42,23.12,20.98,97.47,.12,1.74,7.26,12.88,18.22,44981,24.24,.269186185432521,.214285714285714,.49,.49,58.2,9,29,29,35, 
19075,1.02,3.90000000000001,23.96,18.87,98.45,.19,.94,3.61,7.88,20.65,55848,15.55,.227923411948393,.4,.38,.61,100,9,31,25,16,30
19077,1.22,4.42,23.61,19.57,97.35,.45,1.72,5.26,8.73,19.34,50000,19.69,.218634752250261,.454545454545455,.44,.54,100,9,30,28,18,9
19079,2.2,3.82000000000001,23.99,18.45,93.7,.3,4.42,5.81,10.08,16.62,46603,19.51,.300022932639725,.428571428571429,.48,.5,50.5,9,32,25,36,330
19081,1.63000000000001,3.84999999999999,23.43,18.78,96.29,.01,3.28,5.25,10.31,15.54,48996,16.01,.349303213870073,.441176470588235,.42,.56,70,9,29,26,27,71
19083,1.39,3.22,23.98,21.07,95.91,1.3,3.37,3.17,9.63,19.82,46930,19.65,.326405809169665,.464285714285714,.46,.53,71.1,9,33,32,31,115
19085,-.22999999999999,2.36,24.28,17.68,97.86,.12,1.1,5.53,8.77,15.85,53750,18.26,.253240194899783,.325,.43,.56,81.1,9,31,29,24,84
19087,2.11,3.87,24.09,15.58,93.81,1.44,3.75,9.63,9.4,19.74,43510,20.62,.275894111291194,.469387755102041,.46,.52,57.1,9,30,25,32,307
19089,2.64,4.65000000000001,25.05,19.29,99.01,.31,1.15,5.05,12.98,12.84,45682,17.29,.138867831698894,.296296296296296,.6,.39,63,9,28,24,28,74
19091,1.88,3.52000000000001,23.06,20.74,96.92,.13,3.11,4.06,11.82,16.43,48075,18.33,.226955244718565,.368421052631579,.38,.6,46.6,10,31,27,34,17
19093,-.179999999999993,3.2,23.77,20.87,98.47,.15,1.37,6.26,10.47,18.62,43918,20.32,.339812152071947,.476190476190476,.36,.62,100,9,27,26,29,92
19095,2.19,5.14,24.5,17.22,98.03,.48,1.58,4.42,7.13,20.97,57476,16.84,.452592592592593,.441176470588235,.47,.52,82.2,8,29,31,18,100
19097,1.42,4.29000000000001,23.35,18.49,97.54,.37,1.05,5.38,12.51,14.57,45042,17.6,.0210740146008966,.0625,.58,.41,53.3,8,31,25,28, 
19099,1.59,2.75,22.64,16.45,96.78,1.15,1.52,7.11,8.71,17.37,48881,22.43,.320765971923332,.453125,.53,.46,57.5,10,35,25,33,118
19101,1.58,4.14999999999999,18.98,14.65,88.76,.62,2.46,3.37,7.42,30.29,47784,20.25,.272893129682279,.487179487179487,.56,.4,38.7,9,30,23,27,123
19103,3.69,4.78,19.58,8.45,86.22,4.26,4.58,5.39,4.67,50.58,53703,12.08,.220903120384248,.454545454545455,.67,.31,18.5,6,24,19,11,282
19105,1.98,4.92,22.61,16.98,95.91,1.77,1.19,5.11,9.41,16.61,50745,19.58,.113339618140052,.25,.53,.45,58,9,30,26,29,47
19107,2.19,5.14,23.89,19.17,98.43,.23,.82,5.43,11.03,13.64,42030,21.63,.0685881354633689,.1875,.44,.54,100,8,34,26,26,5
